id,name,address,phone,website,latitude,longitude,maps_link,foursquare_category,user_category,city,country,fsq_id,detected_language,original_name,translated_name,created_at,category,subcategory,type,name_ar,name_ku,facebook,instagram,directions_link,data_quality,verified,governorate,is_published
381,معهد البصرة للسياحة والفندقة,"Basra, Iraq",+964 76 183 4230,,30.4985358,47.8591842,"https://www.google.com/maps/search/?api=1&query=30.4985358,47.8591842",Hotels & Stays,Hotels & Stays,Basra,Iraq,osm_12766682213,,,,2026-03-31 18:40:49.179923+00,Hotels & Stays,general,hotels_stays,,,,,,osm,true,Basra,true
382,المها بلازا,"Basra, Iraq",+964 76 394 4995,,30.5096221,47.8358739,"https://www.google.com/maps/search/?api=1&query=30.5096221,47.8358739",Hotels & Stays,Hotels & Stays,Basra,Iraq,osm_5349727322,,,,2026-03-31 18:40:50.088771+00,Hotels & Stays,general,hotels_stays,,,,,,osm,true,Basra,true
383,مجمع سبع سنابل الطبب,"Basra, Iraq",+964 77 996 3541,,30.4587568,47.7852906,"https://www.google.com/maps/search/?api=1&query=30.4587568,47.7852906",Health & Wellness,Health & Wellness,Basra,Iraq,osm_11407429369,,,,2026-03-31 18:41:10.789771+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Basra,true
384,مستوصف حي الجهاد,"Basra, Iraq",+964 75 898 9840,,30.4727357,47.7773794,"https://www.google.com/maps/search/?api=1&query=30.4727357,47.7773794",Health & Wellness,Health & Wellness,Basra,Iraq,osm_10744782607,,,,2026-03-31 18:41:11.833475+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Basra,true
385,مركز صحي حي المهندسين للرعاية الاولية,"Basra, Iraq",+964 74 695 4579,,30.4643136,47.7889868,"https://www.google.com/maps/search/?api=1&query=30.4643136,47.7889868",Health & Wellness,Health & Wellness,Basra,Iraq,osm_11951684247,,,,2026-03-31 18:41:13.045785+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Basra,true
386,مستشفى الطفل التخصصي,"Basra, Iraq",+964 78 451 1976,,30.4761921,47.7980737,"https://www.google.com/maps/search/?api=1&query=30.4761921,47.7980737",Health & Wellness,Health & Wellness,Basra,Iraq,osm_4986933026,,,,2026-03-31 18:41:14.257655+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Basra,true
387,مركز أمراض الدم الوراثية,"Basra, Iraq",+964 73 603 5974,,30.4772112,47.7964352,"https://www.google.com/maps/search/?api=1&query=30.4772112,47.7964352",Health & Wellness,Health & Wellness,Basra,Iraq,osm_11951684249,,,,2026-03-31 18:41:15.259602+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Basra,true
391,سينما شنشل,"Basra, Iraq",+964 74 671 1103,,30.501613,47.8324476,"https://www.google.com/maps/search/?api=1&query=30.501613,47.8324476",Entertainment & Events,Entertainment & Events,Basra,Iraq,osm_12025746954,,,,2026-03-31 18:42:14.180446+00,Entertainment & Events,general,entertainment_events,,,,,,osm,true,Basra,true
392,منفذ نور الخليج,"Basra, Iraq",+964 71 159 4509,,30.4953525,47.7859938,"https://www.google.com/maps/search/?api=1&query=30.4953525,47.7859938",Essential Services,Essential Services,Basra,Iraq,osm_11951810077,,,,2026-03-31 18:42:34.382296+00,Essential Services,general,essential_services,,,,,,osm,true,Basra,true
393,ics office,"Basra, Iraq",+964 70 586 5314,,30.5003567,47.7969781,"https://www.google.com/maps/search/?api=1&query=30.5003567,47.7969781",Essential Services,Essential Services,Basra,Iraq,osm_11286281569,,,,2026-03-31 18:42:35.134234+00,Essential Services,general,essential_services,,,,,,osm,true,Basra,true
394,مركز الغدير للصيرفة,"Basra, Iraq",+964 77 714 1983,,30.5229877,47.8058136,"https://www.google.com/maps/search/?api=1&query=30.5229877,47.8058136",Essential Services,Essential Services,Basra,Iraq,osm_11847452441,,,,2026-03-31 18:42:35.872924+00,Essential Services,general,essential_services,,,,,,osm,true,Basra,true
395,مصرف الرافدين فرع الجنينة,"Basra, Iraq",+964 72 213 6796,,30.533066,47.7960853,"https://www.google.com/maps/search/?api=1&query=30.533066,47.7960853",Essential Services,Essential Services,Basra,Iraq,osm_4378782095,,,,2026-03-31 18:42:36.651429+00,Essential Services,general,essential_services,,,,,,osm,true,Basra,true
399,متحف التاريخ الطبيعي في البصرة,"Basra, Iraq",+964 78 739 6474,,30.500371,47.8583185,"https://www.google.com/maps/search/?api=1&query=30.500371,47.8583185",Culture & Heritage,Culture & Heritage,Basra,Iraq,osm_12500789179,,,,2026-03-31 18:43:58.474834+00,Culture & Heritage,general,culture_heritage,,,,,,osm,true,Basra,true
400,متحف البصرة الحضاري,"Basra, Iraq",+964 77 574 6575,,30.4973688,47.8609538,"https://www.google.com/maps/search/?api=1&query=30.4973688,47.8609538",Culture & Heritage,Culture & Heritage,Basra,Iraq,osm_4072387732,,,,2026-03-31 18:43:59.32153+00,Culture & Heritage,general,culture_heritage,,,,,,osm,true,Basra,true
401,مطعم علي فرطوس,"Najaf, Iraq",+964 72 567 2194,,31.9837312,44.3223919,"https://www.google.com/maps/search/?api=1&query=31.9837312,44.3223919",Restaurants & Dining,Restaurants & Dining,Najaf,Iraq,osm_13189798209,,,,2026-03-31 18:44:39.022832+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Najaf,true
402,فلافل,"Najaf, Iraq",+964 72 584 3744,,31.982615,44.3238487,"https://www.google.com/maps/search/?api=1&query=31.982615,44.3238487",Restaurants & Dining,Restaurants & Dining,Najaf,Iraq,osm_13189798608,,,,2026-03-31 18:44:39.865745+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Najaf,true
403,سمك مشوي,"Najaf, Iraq",+964 74 499 4111,,31.9817454,44.3232613,"https://www.google.com/maps/search/?api=1&query=31.9817454,44.3232613",Restaurants & Dining,Restaurants & Dining,Najaf,Iraq,osm_13189798638,,,,2026-03-31 18:44:40.69082+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Najaf,true
404,أفران صمون صدر العراق,"Najaf, Iraq",+964 75 976 2232,,31.9839697,44.3220583,"https://www.google.com/maps/search/?api=1&query=31.9839697,44.3220583",Restaurants & Dining,Restaurants & Dining,Najaf,Iraq,osm_13189798787,,,,2026-03-31 18:44:41.531896+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Najaf,true
405,مطعم ضيوف الكرار,"Najaf, Iraq",+964 77 808 8957,,31.9979498,44.3148018,"https://www.google.com/maps/search/?api=1&query=31.9979498,44.3148018",Restaurants & Dining,Restaurants & Dining,Najaf,Iraq,osm_13189798223,,,,2026-03-31 18:44:42.384526+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Najaf,true
406,کوفی شوب النور NJ0010,"Najaf, Iraq",+964 71 703 1612,,31.9950083,44.3137092,"https://www.google.com/maps/search/?api=1&query=31.9950083,44.3137092",Cafés & Coffee,Cafés & Coffee,Najaf,Iraq,osm_4419143190,,,,2026-03-31 18:45:20.802591+00,Cafés & Coffee,general,cafes_coffee,,,,,,osm,true,Najaf,true
407,چاي ابو وسام,"Najaf, Iraq",+964 79 144 1118,,31.9944584,44.3147526,"https://www.google.com/maps/search/?api=1&query=31.9944584,44.3147526",Cafés & Coffee,Cafés & Coffee,Najaf,Iraq,osm_13189801713,,,,2026-03-31 18:45:21.582929+00,Cafés & Coffee,general,cafes_coffee,,,,,,osm,true,Najaf,true
408,كوفي شوب ماكس MAX COFEE,"Najaf, Iraq",+964 77 395 5599,,31.9936947,44.3153951,"https://www.google.com/maps/search/?api=1&query=31.9936947,44.3153951",Cafés & Coffee,Cafés & Coffee,Najaf,Iraq,osm_13189801861,,,,2026-03-31 18:45:22.437349+00,Cafés & Coffee,general,cafes_coffee,,,,,,osm,true,Najaf,true
409,كافيتريا الحويش,"Najaf, Iraq",+964 70 488 5412,,31.9932517,44.3153527,"https://www.google.com/maps/search/?api=1&query=31.9932517,44.3153527",Cafés & Coffee,Cafés & Coffee,Najaf,Iraq,osm_13189802028,,,,2026-03-31 18:45:23.245109+00,Cafés & Coffee,general,cafes_coffee,,,,,,osm,true,Najaf,true
410,كافتريا محمد السلطاني,"Najaf, Iraq",+964 79 657 4775,,31.9977085,44.3148333,"https://www.google.com/maps/search/?api=1&query=31.9977085,44.3148333",Cafés & Coffee,Cafés & Coffee,Najaf,Iraq,osm_13189802050,,,,2026-03-31 18:45:24.07168+00,Cafés & Coffee,general,cafes_coffee,,,,,,osm,true,Najaf,true
426,منفذ حسن التقيد الريح مجاور الجمع الهو هر جي,"Najaf, Iraq",+964 77 948 3442,,31.991043,44.3212019,"https://www.google.com/maps/search/?api=1&query=31.991043,44.3212019",Essential Services,Essential Services,Najaf,Iraq,osm_13189802227,,,,2026-03-31 18:49:57.212209+00,Essential Services,general,essential_services,,,,,,osm,true,Najaf,true
427,منفذ الأخوين لصرف الرواتب,"Najaf, Iraq",+964 70 471 9897,,31.9909807,44.3212025,"https://www.google.com/maps/search/?api=1&query=31.9909807,44.3212025",Essential Services,Essential Services,Najaf,Iraq,osm_13189802235,,,,2026-03-31 18:49:58.050771+00,Essential Services,general,essential_services,,,,,,osm,true,Najaf,true
428,مصرف الرافدين رقم ٧,"Najaf, Iraq",+964 75 881 8655,,31.9966022,44.3207145,"https://www.google.com/maps/search/?api=1&query=31.9966022,44.3207145",Essential Services,Essential Services,Najaf,Iraq,osm_11652400628,,,,2026-03-31 18:49:58.834882+00,Essential Services,general,essential_services,,,,,,osm,true,Najaf,true
429,المصرف الزراعي التعاوني,"Najaf, Iraq",+964 76 358 6642,,31.9961878,44.3209718,"https://www.google.com/maps/search/?api=1&query=31.9961878,44.3209718",Essential Services,Essential Services,Najaf,Iraq,osm_11668987022,,,,2026-03-31 18:49:59.595152+00,Essential Services,general,essential_services,,,,,,osm,true,Najaf,true
439,کافتریای حەمە ڕەندۆ,"Erbil, Iraq",+964 78 562 2394,,36.1241753,44.0180174,"https://www.google.com/maps/search/?api=1&query=36.1241753,44.0180174",Cafés & Coffee,Cafés & Coffee,Erbil,Iraq,osm_11273433850,,,,2026-03-31 18:52:50.069454+00,Cafés & Coffee,general,cafes_coffee,,,,,,osm,true,Erbil,true
440,بی ٢ بی,"Erbil, Iraq",+964 70 890 1555,,36.1844225,43.9624897,"https://www.google.com/maps/search/?api=1&query=36.1844225,43.9624897",Cafés & Coffee,Cafés & Coffee,Erbil,Iraq,osm_4427432302,,,,2026-03-31 18:52:50.857789+00,Cafés & Coffee,general,cafes_coffee,,,,,,osm,true,Erbil,true
441,Breakfast to Breakfast - BOB,"Erbil, Iraq",+964 76 393 4673,,36.1891991,43.9628946,"https://www.google.com/maps/search/?api=1&query=36.1891991,43.9628946",Cafés & Coffee,Cafés & Coffee,Erbil,Iraq,osm_4226615589,,,,2026-03-31 18:52:51.618338+00,Cafés & Coffee,general,cafes_coffee,,,,,,osm,true,Erbil,true
442,شەوانی قاهیرە,"Erbil, Iraq",+964 77 952 5266,,36.188501,43.9625342,"https://www.google.com/maps/search/?api=1&query=36.188501,43.9625342",Cafés & Coffee,Cafés & Coffee,Erbil,Iraq,osm_4412218999,,,,2026-03-31 18:52:52.380994+00,Cafés & Coffee,general,cafes_coffee,,,,,,osm,true,Erbil,true
443,مۆڵی ڤانە,"Erbil, Iraq",+964 73 704 1011,,36.186568,44.003691,"https://www.google.com/maps/search/?api=1&query=36.186568,44.003691",Shopping & Retail,Shopping & Retail,Erbil,Iraq,osm_2528355950,,,,2026-03-31 18:53:30.17416+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Erbil,true
444,مۆڵی ڕاین,"Erbil, Iraq",+964 73 324 7596,,36.1803125,44.0148097,"https://www.google.com/maps/search/?api=1&query=36.1803125,44.0148097",Shopping & Retail,Shopping & Retail,Erbil,Iraq,osm_5128307423,,,,2026-03-31 18:53:31.027134+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Erbil,true
445,MAVI MALL,"Erbil, Iraq",+964 75 840 2980,,36.1856117,44.0395783,"https://www.google.com/maps/search/?api=1&query=36.1856117,44.0395783",Shopping & Retail,Shopping & Retail,Erbil,Iraq,osm_6569967210,,,,2026-03-31 18:53:31.857965+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Erbil,true
446,Sofy Mall,"Erbil, Iraq",+964 71 818 6083,,36.2172479,44.0028323,"https://www.google.com/maps/search/?api=1&query=36.2172479,44.0028323",Shopping & Retail,Shopping & Retail,Erbil,Iraq,osm_3368087737,,,,2026-03-31 18:53:32.754268+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Erbil,true
447,Mega mall,"Erbil, Iraq",+964 70 832 9511,,36.2076776,44.0266491,"https://www.google.com/maps/search/?api=1&query=36.2076776,44.0266491",Shopping & Retail,Shopping & Retail,Erbil,Iraq,osm_3748431937,,,,2026-03-31 18:53:33.602865+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Erbil,true
460,MAXIMALL ماكسي مول - الدورة,"Baghdad, Iraq",+964 72 450 4469,,33.2546073,44.4086029,"https://www.google.com/maps/search/?api=1&query=33.2546073,44.4086029",Shopping & Retail,Shopping & Retail,Baghdad,Iraq,osm_11663199491,,,,2026-03-31 18:56:14.5273+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Baghdad,true
461,Maxi Mall,"Baghdad, Iraq",+964 77 284 4958,,33.3058221,44.3327653,"https://www.google.com/maps/search/?api=1&query=33.3058221,44.3327653",Shopping & Retail,Shopping & Retail,Baghdad,Iraq,osm_4487683267,,,,2026-03-31 18:56:15.332724+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Baghdad,true
462,Jedar center,"Baghdad, Iraq",+964 74 881 9145,,33.305468,44.335206,"https://www.google.com/maps/search/?api=1&query=33.305468,44.335206",Shopping & Retail,Shopping & Retail,Baghdad,Iraq,osm_3718408948,,,,2026-03-31 18:56:16.108194+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Baghdad,true
463,مول هيرون ستي,"Baghdad, Iraq",+964 76 640 7428,,33.3111697,44.338887,"https://www.google.com/maps/search/?api=1&query=33.3111697,44.338887",Shopping & Retail,Shopping & Retail,Baghdad,Iraq,osm_12766285403,,,,2026-03-31 18:56:16.929501+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Baghdad,true
464,Givari Gallery,"Baghdad, Iraq",+964 72 749 3069,,33.315635,44.3529639,"https://www.google.com/maps/search/?api=1&query=33.315635,44.3529639",Shopping & Retail,Shopping & Retail,Baghdad,Iraq,osm_7372849219,,,,2026-03-31 18:56:17.727695+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Baghdad,true
468,Al Bilad Islamic Bank,"Erbil, Iraq",+964 72 841 8451,,36.160712,43.9623304,"https://www.google.com/maps/search/?api=1&query=36.160712,43.9623304",Essential Services,Essential Services,Erbil,Iraq,osm_7470415588,,,,2026-03-31 18:57:15.872565+00,Essential Services,general,essential_services,,,,,,osm,true,Erbil,true
469,بانکی قەڵا,"Erbil, Iraq",+964 79 435 6401,,36.1624628,43.9685224,"https://www.google.com/maps/search/?api=1&query=36.1624628,43.9685224",Essential Services,Essential Services,Erbil,Iraq,osm_4526581195,,,,2026-03-31 18:57:16.646956+00,Essential Services,general,essential_services,,,,,,osm,true,Erbil,true
470,Nawroz Bank,"Erbil, Iraq",+964 71 201 1340,,36.1664278,43.9714658,"https://www.google.com/maps/search/?api=1&query=36.1664278,43.9714658",Essential Services,Essential Services,Erbil,Iraq,osm_10816818284,,,,2026-03-31 18:57:17.432744+00,Essential Services,general,essential_services,,,,,,osm,true,Erbil,true
471,بانکی کشتوکاڵی هەولێر,"Erbil, Iraq",+964 74 108 8530,,36.1564829,44.0048163,"https://www.google.com/maps/search/?api=1&query=36.1564829,44.0048163",Essential Services,Essential Services,Erbil,Iraq,osm_5047918629,,,,2026-03-31 18:57:18.226726+00,Essential Services,general,essential_services,,,,,,osm,true,Erbil,true
472,بەڕێوەبەرایەتی خانەنشینی ١,"Erbil, Iraq",+964 74 711 7420,,36.1561124,44.0043217,"https://www.google.com/maps/search/?api=1&query=36.1561124,44.0043217",Essential Services,Essential Services,Erbil,Iraq,osm_9396078620,,,,2026-03-31 18:57:19.0116+00,Essential Services,general,essential_services,,,,,,osm,true,Erbil,true
473,دەرگای گەراج,"Erbil, Iraq",+964 70 741 4160,,36.1842033,43.9829517,"https://www.google.com/maps/search/?api=1&query=36.1842033,43.9829517",Transport & Mobility,Transport & Mobility,Erbil,Iraq,osm_6071092972,,,,2026-03-31 18:57:55.776611+00,Transport & Mobility,general,transport_mobility,,,,,,osm,true,Erbil,true
474,گەراجی تەکسی,"Erbil, Iraq",+964 73 626 5060,,36.1836889,44.0364964,"https://www.google.com/maps/search/?api=1&query=36.1836889,44.0364964",Transport & Mobility,Transport & Mobility,Erbil,Iraq,osm_5859386686,,,,2026-03-31 18:57:56.529974+00,Transport & Mobility,general,transport_mobility,,,,,,osm,true,Erbil,true
481,شاورمة حلب,"Sulaymaniyah, Iraq",+964 73 234 5123,,35.5541619,45.3647323,"https://www.google.com/maps/search/?api=1&query=35.5541619,45.3647323",Restaurants & Dining,Restaurants & Dining,Sulaymaniyah,Iraq,osm_5286706622,,,,2026-03-31 18:59:24.256298+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Sulaymaniyah,true
482,برژاوی بەتام ٢,"Sulaymaniyah, Iraq",07501905118,,35.5370432,45.3906205,"https://www.google.com/maps/search/?api=1&query=35.5370432,45.3906205",Restaurants & Dining,Restaurants & Dining,Sulaymaniyah,Iraq,osm_5830268490,,,,2026-03-31 18:59:24.995378+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Sulaymaniyah,true
483,ڕێستۆرانتی دەفەرموو,"Sulaymaniyah, Iraq",07702029494,https://www.defermokebap.com/,35.5598575,45.3793716,"https://www.google.com/maps/search/?api=1&query=35.5598575,45.3793716",Restaurants & Dining,Restaurants & Dining,Sulaymaniyah,Iraq,osm_10118464217,,,,2026-03-31 18:59:25.752395+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Sulaymaniyah,true
484,کەبابخانە وەستا عەتا,"Sulaymaniyah, Iraq",+964 78 777 1372,,35.5600385,45.3882007,"https://www.google.com/maps/search/?api=1&query=35.5600385,45.3882007",Restaurants & Dining,Restaurants & Dining,Sulaymaniyah,Iraq,osm_4566921689,,,,2026-03-31 18:59:26.531841+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Sulaymaniyah,true
488,تيم كريزي,"Baghdad, Iraq",+964 77 207 5027,,33.2506132,44.328493,"https://www.google.com/maps/search/?api=1&query=33.2506132,44.328493",Business Services,Business Services,Baghdad,Iraq,osm_6222945385,,,,2026-03-31 19:00:35.923771+00,Business Services,general,business_services,,,,,,osm,true,Baghdad,true
489,شركه الريمان للمقاولات,"Baghdad, Iraq",+964 74 175 2083,https://www.alrayman.com/,33.2459744,44.3589389,"https://www.google.com/maps/search/?api=1&query=33.2459744,44.3589389",Business Services,Business Services,Baghdad,Iraq,osm_8093462417,,,,2026-03-31 19:00:36.699742+00,Business Services,general,business_services,,,,,,osm,true,Baghdad,true
490,مكتب I/O Software,"Baghdad, Iraq",07708717009,https://instagram.com/io01.iq?utm_medium=copy_link,33.2478594,44.3588894,"https://www.google.com/maps/search/?api=1&query=33.2478594,44.3588894",Business Services,Business Services,Baghdad,Iraq,osm_8911709018,,,,2026-03-31 19:00:37.499839+00,Business Services,general,business_services,,,,,,osm,true,Baghdad,true
491,مكتب علي النسق,"Baghdad, Iraq",+964 70 948 4037,,33.247345,44.358528,"https://www.google.com/maps/search/?api=1&query=33.247345,44.358528",Business Services,Business Services,Baghdad,Iraq,osm_11657320368,,,,2026-03-31 19:00:38.255698+00,Business Services,general,business_services,,,,,,osm,true,Baghdad,true
492,شركة النيزك للسفر والسياحة,"Baghdad, Iraq",+964 74 294 2265,,33.2550946,44.3561747,"https://www.google.com/maps/search/?api=1&query=33.2550946,44.3561747",Business Services,Business Services,Baghdad,Iraq,osm_5862140485,,,,2026-03-31 19:00:39.003328+00,Business Services,general,business_services,,,,,,osm,true,Baghdad,true
505,شەوانە ڕۆژی چوارچرا,"Sulaymaniyah, Iraq",+964 76 590 7768,,35.5416952,45.3979225,"https://www.google.com/maps/search/?api=1&query=35.5416952,45.3979225",Health & Wellness,Health & Wellness,Sulaymaniyah,Iraq,osm_7240829894,,,,2026-03-31 19:02:22.059332+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Sulaymaniyah,true
506,lya,"Sulaymaniyah, Iraq",+964 77 305 3364,,35.5599946,45.403279,"https://www.google.com/maps/search/?api=1&query=35.5599946,45.403279",Health & Wellness,Health & Wellness,Sulaymaniyah,Iraq,osm_7240801558,,,,2026-03-31 19:02:22.834325+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Sulaymaniyah,true
507,مركز ولوبة الصحي,"Sulaymaniyah, Iraq",+964 74 566 6665,,35.5355278,45.4296506,"https://www.google.com/maps/search/?api=1&query=35.5355278,45.4296506",Health & Wellness,Health & Wellness,Sulaymaniyah,Iraq,osm_5965924885,,,,2026-03-31 19:02:23.615601+00,Health & Wellness,general,health_wellness,,,,,,osm,true,Sulaymaniyah,true
529,مول فلة,"Basra, Iraq",+964 75 664 4288,,30.4748559,47.8047263,"https://www.google.com/maps/search/?api=1&query=30.4748559,47.8047263",Shopping & Retail,Shopping & Retail,Basra,Iraq,osm_11951799495,,,,2026-03-31 19:05:18.345811+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Basra,true
530,مول هستوريا,"Basra, Iraq",+964 73 815 6311,,30.5395507,47.7935318,"https://www.google.com/maps/search/?api=1&query=30.5395507,47.7935318",Shopping & Retail,Shopping & Retail,Basra,Iraq,osm_11847792074,,,,2026-03-31 19:05:19.078512+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Basra,true
531,مجمع شناشيل,"Basra, Iraq",+964 72 476 7456,,30.4958169,47.830227,"https://www.google.com/maps/search/?api=1&query=30.4958169,47.830227",Shopping & Retail,Shopping & Retail,Basra,Iraq,osm_11794298581,,,,2026-03-31 19:05:19.834837+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Basra,true
532,ابو الهيل سنتر,"Basra, Iraq",+964 71 845 4187,,30.5002408,47.8372936,"https://www.google.com/maps/search/?api=1&query=30.5002408,47.8372936",Shopping & Retail,Shopping & Retail,Basra,Iraq,osm_11768419708,,,,2026-03-31 19:05:20.556992+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Basra,true
533,Maxi Mall,"Basra, Iraq",+964 72 575 1451,,30.5165914,47.8156626,"https://www.google.com/maps/search/?api=1&query=30.5165914,47.8156626",Shopping & Retail,Shopping & Retail,Basra,Iraq,osm_11891256289,,,,2026-03-31 19:05:21.268906+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Basra,true
537,Sheikh Hasani Gala Zarda Mosque,"Sulaymaniyah, Iraq",+964 72 926 8103,,35.546267,45.4474097,"https://www.google.com/maps/search/?api=1&query=35.546267,45.4474097",Culture & Heritage,Culture & Heritage,Sulaymaniyah,Iraq,osm_4715239408,,,,2026-03-31 19:05:40.606363+00,Culture & Heritage,general,culture_heritage,,,,,,osm,true,Sulaymaniyah,true
538,مۆزەخانەی مۆم,"Sulaymaniyah, Iraq",+964 75 191 8485,,35.5822414,45.4695653,"https://www.google.com/maps/search/?api=1&query=35.5822414,45.4695653",Culture & Heritage,Culture & Heritage,Sulaymaniyah,Iraq,osm_8075766740,,,,2026-03-31 19:05:41.366886+00,Culture & Heritage,general,culture_heritage,,,,,,osm,true,Sulaymaniyah,true
539,Kurdistan Pizza,"Duhok, Iraq",+964 78 261 2694,,36.8586994,42.845877,"https://www.google.com/maps/search/?api=1&query=36.8586994,42.845877",Restaurants & Dining,Restaurants & Dining,Duhok,Iraq,osm_4408703890,,,,2026-03-31 19:06:01.649357+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Dohuk,true
540,مطعم حاجي,"Duhok, Iraq",+964 73 875 4695,,36.8585993,42.846616,"https://www.google.com/maps/search/?api=1&query=36.8585993,42.846616",Restaurants & Dining,Restaurants & Dining,Duhok,Iraq,osm_5693010521,,,,2026-03-31 19:06:02.413118+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Dohuk,true
541,dunya pizza,"Duhok, Iraq",+964 74 397 1658,,36.8582822,42.8496486,"https://www.google.com/maps/search/?api=1&query=36.8582822,42.8496486",Restaurants & Dining,Restaurants & Dining,Duhok,Iraq,osm_4405694591,,,,2026-03-31 19:06:03.145699+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Dohuk,true
542,bahdinan,"Duhok, Iraq",+964 74 663 2662,,36.8580417,42.8487935,"https://www.google.com/maps/search/?api=1&query=36.8580417,42.8487935",Restaurants & Dining,Restaurants & Dining,Duhok,Iraq,osm_4407857109,,,,2026-03-31 19:06:03.867763+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Dohuk,true
543,Blaan Rest.,"Duhok, Iraq",+964 72 229 7163,,36.8566718,42.8594216,"https://www.google.com/maps/search/?api=1&query=36.8566718,42.8594216",Restaurants & Dining,Restaurants & Dining,Duhok,Iraq,osm_7768479900,,,,2026-03-31 19:06:04.579597+00,Restaurants & Dining,general,restaurants_dining,,,,,,osm,true,Dohuk,true
547,Mazi Mall,"Duhok, Iraq",+964 71 626 2022,,36.8585893,42.9825796,"https://www.google.com/maps/search/?api=1&query=36.8585893,42.9825796",Shopping & Retail,Shopping & Retail,Duhok,Iraq,osm_2549370523,,,,2026-03-31 19:06:54.310332+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Dohuk,true
548,Panorama Center,"Duhok, Iraq",07502003717,,36.8622688,42.9996068,"https://www.google.com/maps/search/?api=1&query=36.8622688,42.9996068",Shopping & Retail,Shopping & Retail,Duhok,Iraq,osm_2529567963,,,,2026-03-31 19:06:55.081414+00,Shopping & Retail,general,shopping_retail,,,,,,osm,true,Dohuk,true
552,فندق لايك m&h,"Duhok, Iraq",+964 74 832 6370,,36.7989731,42.9215724,"https://www.google.com/maps/search/?api=1&query=36.7989731,42.9215724",Hotels & Stays,Hotels & Stays,Duhok,Iraq,osm_13042719301,,,,2026-03-31 19:07:30.003363+00,Hotels & Stays,general,hotels_stays,,,,,,osm,true,Dohuk,true
553,وار باك موتيل,"Duhok, Iraq",+964 75 972 5454,,36.8520171,42.8851957,"https://www.google.com/maps/search/?api=1&query=36.8520171,42.8851957",Hotels & Stays,Hotels & Stays,Duhok,Iraq,osm_7029042485,,,,2026-03-31 19:07:30.76033+00,Hotels & Stays,general,hotels_stays,,,,,,osm,true,Dohuk,true
554,هوژين هوتيل,"Duhok, Iraq",+964 73 638 3922,,36.8671635,42.9320916,"https://www.google.com/maps/search/?api=1&query=36.8671635,42.9320916",Hotels & Stays,Hotels & Stays,Duhok,Iraq,osm_6270395287,,,,2026-03-31 19:07:31.534476+00,Hotels & Stays,general,hotels_stays,,,,,,osm,true,Dohuk,true
555,موا,"Duhok, Iraq",07508210555,,36.8691894,42.9339336,"https://www.google.com/maps/search/?api=1&query=36.8691894,42.9339336",Hotels & Stays,Hotels & Stays,Duhok,Iraq,osm_5696298657,,,,2026-03-31 19:07:32.293501+00,Hotels & Stays,general,hotels_stays,,,,,,osm,true,Dohuk,true
556,موتيل دلبي,"Duhok, Iraq",07708463555,,36.8692188,42.9337962,"https://www.google.com/maps/search/?api=1&query=36.8692188,42.9337962",Hotels & Stays,Hotels & Stays,Duhok,Iraq,osm_5696349823,,,,2026-03-31 19:07:33.062312+00,Hotels & Stays,general,hotels_stays,,,,,,osm,true,Dohuk,true
